timestamp_ms,ax,ay,az,gx,gy,gz,label
16260,1.41,-2.58,9.68,0.29,-0.47,0.49,walking
16280,1.43,-2.42,9.62,0.36,-0.41,0.48,walking
16300,0.90,-2.11,9.64,0.37,-0.40,0.50,walking
16320,0.84,-1.73,9.75,0.29,-0.43,0.55,walking
16340,1.07,-1.75,10.05,0.22,-0.38,0.59,walking
16360,1.30,-1.86,10.23,0.23,-0.31,0.59,walking
16380,0.98,-1.70,10.69,0.24,-0.28,0.61,walking
16400,1.24,-1.38,10.68,0.16,-0.41,0.64,walking
16420,1.83,-1.68,10.65,0.10,-0.38,0.65,walking
16440,2.28,-1.90,10.67,0.14,-0.33,0.61,walking
16460,1.56,-2.31,10.72,0.19,-0.34,0.57,walking
16480,1.71,-2.14,10.53,0.19,-0.45,0.60,walking
16500,2.01,-2.20,10.82,0.20,-0.43,0.62,walking
16520,2.15,-2.20,10.50,0.24,-0.36,0.61,walking
16540,1.34,-2.38,10.67,0.21,-0.33,0.67,walking
16560,1.60,-2.14,10.47,0.13,-0.40,0.76,walking
16580,2.12,-2.11,10.46,0.09,-0.39,0.79,walking
16600,2.62,-2.10,9.89,0.11,-0.37,0.73,walking
16620,2.51,-1.96,9.70,0.11,-0.29,0.67,walking
16640,2.25,-1.77,9.82,0.06,-0.32,0.62,walking
16660,2.29,-1.67,9.69,-0.00,-0.26,0.59,walking
